ID,TICKET_SIZE,USER_ID,DISTRICT_ID,CREATED_AT,ORDER_STATUS,WAREHOUSE_ID
21674,565,6511,586,2023-01-05T06:00:53,delivered,2
21746,3056,4548,333,2023-01-05T06:03:35,delivered,9
21765,6402,4704,532,2023-01-05T06:20:24,delivered,2
21845,2289,5542,551,2023-01-05T07:03:44,delivered,4
21909,1804,5181,541,2023-01-05T07:04:43,delivered,4
21929,1005,628,593,2023-01-05T07:36:09,delivered,13
21977,821,4890,565,2023-01-05T07:51:44,delivered,1
22031,3845,6546,572,2023-01-05T09:01:31,delivered,2
22102,1002,7458,565,2023-01-05T09:04:20,delivered,1
22128,11121,3692,565,2023-01-05T09:06:42,delivered,13
22181,2127,7797,576,2023-01-05T09:10:33,delivered,14
22276,4431,5116,557,2023-01-05T09:28:38,delivered,4
22278,6257,5149,593,2023-01-05T09:34:46,delivered,13
22339,2867,4307,448,2023-01-05T09:49:27,delivered,3
22362,3476,3087,586,2023-01-05T10:15:47,delivered,2
22408,1964,4285,592,2023-01-05T10:22:34,delivered,1
22465,2869,7102,534,2023-01-05T10:23:03,delivered,1
22486,17645,3855,497,2023-01-05T10:27:39,delivered,12
22558,662,2280,571,2023-01-05T11:02:13,delivered,8
22582,2459,5226,224,2023-01-05T11:04:35,cancelled,11
22619,4207,6164,995,2023-01-05T11:10:28,delivered,17
22640,2791,982,666,2023-01-05T11:12:55,delivered,5
22700,12652,6347,405,2023-01-05T11:26:17,delivered,11
22782,1080,3936,561,2023-01-05T11:36:08,delivered,4
22854,2558,7263,576,2023-01-05T11:40:58,delivered,14
22882,2154,3384,561,2023-01-05T11:58:14,delivered,4
22927,3109,4498,586,2023-01-05T12:09:48,delivered,2
23013,1772,4815,565,2023-01-05T12:10:02,delivered,1
23040,2641,7168,609,2023-01-05T12:13:45,delivered,9
23118,1154,5456,289,2023-01-05T12:45:15,delivered,9
23165,1020,7064,865,2023-01-05T12:45:34,cancelled,7
23227,674,4344,543,2023-01-05T13:02:32,delivered,14
23323,858,7103,583,2023-01-05T13:32:00,delivered,14
23370,1311,444,555,2023-01-05T13:44:27,delivered,8
23441,2978,3782,551,2023-01-05T13:44:50,delivered,4
23514,1775,4597,728,2023-01-05T13:46:56,delivered,5
23601,1956,751,581,2023-01-05T13:54:15,delivered,2
23609,9422,5129,545,2023-01-05T13:56:39,delivered,14
23699,2039,1041,666,2023-01-05T14:01:39,delivered,5
23772,1926,4121,728,2023-01-05T14:09:49,delivered,5
23805,3162,3787,542,2023-01-05T14:10:24,cancelled,14
23859,5776,3787,542,2023-01-05T14:13:39,delivered,14
23863,4014,4186,453,2023-01-05T14:15:47,delivered,7
23884,2165,2722,547,2023-01-05T14:26:28,delivered,13
23927,1023,2881,593,2023-01-05T14:34:04,delivered,13
23954,3331,7790,592,2023-01-05T14:39:41,delivered,1
23961,4023,1008,548,2023-01-05T14:42:19,delivered,14
23981,3258,3745,593,2023-01-05T14:48:31,delivered,13
24008,2463,1188,539,2023-01-05T14:50:28,delivered,8
24035,1491,4014,551,2023-01-05T15:00:24,delivered,4
24092,1014,5186,441,2023-01-05T15:00:34,delivered,12
24138,209,5149,593,2023-01-05T15:02:55,delivered,29
24193,4685,8067,560,2023-01-05T15:08:51,delivered,4
24228,2570,5457,593,2023-01-05T15:09:33,delivered,13
24283,2289,6641,587,2023-01-05T15:14:54,delivered,8
24307,1113,6965,730,2023-01-05T15:28:11,cancelled,5
24404,1973,3319,541,2023-01-05T15:28:46,delivered,4
24443,4120,6040,272,2023-01-05T15:29:00,delivered,3
24463,6106,7190,533,2023-01-05T15:31:06,delivered,1
24537,1325,4708,404,2023-01-05T15:37:13,delivered,9
24567,2628,4076,581,2023-01-05T15:41:16,delivered,2
24660,1535,8283,167,2023-01-05T15:42:58,delivered,3
24684,1041,7612,593,2023-01-05T15:44:03,delivered,13
24757,2852,7368,333,2023-01-05T15:46:20,delivered,9
24779,4537,898,562,2023-01-05T15:54:34,delivered,14
24870,1975,769,561,2023-01-05T16:05:31,delivered,4
24891,19883,4569,730,2023-01-05T16:07:41,delivered,5
24937,7631,2878,592,2023-01-05T16:17:11,delivered,1
25026,3392,3981,592,2023-01-05T16:20:55,delivered,1
25102,5094,8228,501,2023-01-05T16:25:02,delivered,12
25181,2999,916,582,2023-01-05T16:28:44,delivered,8
25258,1398,6707,498,2023-01-05T16:29:56,delivered,12
25316,3497,5380,582,2023-01-05T16:30:23,delivered,8
25409,1440,7042,550,2023-01-05T16:32:33,cancelled,21
25435,2822,4899,603,2023-01-05T16:49:12,delivered,9
25467,4061,715,591,2023-01-05T16:49:28,delivered,13
25512,6412,4237,572,2023-01-05T16:55:55,delivered,14
25593,2895,3415,551,2023-01-05T16:56:39,delivered,4
25667,1349,8013,593,2023-01-05T17:02:19,delivered,13
25744,2028,5777,565,2023-01-05T17:04:11,delivered,1
25783,1904,5091,578,2023-01-05T17:12:44,delivered,4
25828,2464,613,571,2023-01-05T17:17:19,delivered,8
25836,3859,5481,585,2023-01-05T17:19:14,delivered,21
25900,853,7081,550,2023-01-05T17:20:02,cancelled,21
25948,40635,7073,584,2023-01-05T17:34:25,cancelled,4
25984,5685,2152,565,2023-01-05T17:37:42,delivered,13
25997,2239,3797,593,2023-01-05T17:40:16,delivered,13
26002,7862,8383,563,2023-01-05T17:48:04,delivered,4
26088,1980,7884,563,2023-01-05T17:57:05,delivered,4
26152,2910,4473,551,2023-01-05T18:00:19,delivered,4
26211,209,2932,445,2023-01-05T18:04:48,Failed,32
26260,1583,4298,501,2023-01-05T18:07:14,delivered,12
26285,1198,2080,566,2023-01-05T18:08:29,delivered,14
26286,4331,4787,550,2023-01-05T18:16:37,delivered,21
26303,2003,4719,232,2023-01-05T18:26:50,delivered,11
26338,903,7082,566,2023-01-05T18:37:04,delivered,14
26368,909,2275,555,2023-01-05T18:39:59,delivered,8
26439,3677,5594,590,2023-01-05T18:46:52,delivered,14
26526,2609,2759,235,2023-01-05T18:55:27,delivered,11
26599,1280,5545,669,2023-01-05T18:56:38,delivered,5
26632,784,3291,541,2023-01-05T19:05:56,delivered,10
26661,1664,693,435,2023-01-05T19:13:58,delivered,11
26722,3745,5933,550,2023-01-05T19:14:26,delivered,21
26781,2692,4352,703,2023-01-05T19:18:48,delivered,9
26831,8170,5008,578,2023-01-05T19:21:53,delivered,4
26912,3429,5141,578,2023-01-05T19:24:59,delivered,4
27002,3016,4122,734,2023-01-05T19:25:57,delivered,11
27094,4250,4632,404,2023-01-05T19:34:41,delivered,9
27150,1198,4722,591,2023-01-05T19:38:48,delivered,13
27169,4747,219,555,2023-01-05T19:42:49,delivered,8
27259,3440,648,549,2023-01-05T19:43:02,delivered,8
27341,3302,4775,578,2023-01-05T19:43:41,delivered,4
27359,750,8221,666,2023-01-05T19:47:03,delivered,5
27372,7477,413,306,2023-01-05T19:49:18,delivered,3
27381,2907,5100,588,2023-01-05T19:50:08,delivered,14
27382,4635,3895,314,2023-01-05T19:54:40,delivered,11
27456,3437,5281,459,2023-01-05T19:55:41,delivered,3
27526,1288,5964,221,2023-01-05T20:09:18,delivered,11
27566,2128,5225,224,2023-01-05T20:18:18,delivered,11
27632,656,4721,591,2023-01-05T20:27:01,delivered,13
27720,2720,733,555,2023-01-05T20:32:14,delivered,8
27819,1303,4019,586,2023-01-05T20:35:04,delivered,2
27878,3130,6534,666,2023-01-05T20:45:07,delivered,5
27880,1785,490,565,2023-01-05T20:46:39,delivered,1
27917,5003,6447,551,2023-01-05T20:54:43,delivered,4
27967,2986,3877,225,2023-01-05T21:00:12,delivered,11
27980,813,452,670,2023-01-05T21:00:37,delivered,5
27985,2619,3611,555,2023-01-05T21:27:31,delivered,8
28024,922,3600,555,2023-01-05T21:39:14,delivered,8
28067,999,2828,545,2023-01-05T21:41:06,cancelled,14
28102,1618,1968,534,2023-01-05T21:42:14,delivered,1
28126,2955,2484,593,2023-01-05T21:44:28,delivered,13
28185,2530,4423,593,2023-01-05T21:47:09,delivered,13
28251,7139,5875,313,2023-01-05T21:52:01,delivered,9
28296,2073,4484,593,2023-01-05T21:54:41,delivered,13
28361,1383,5217,225,2023-01-05T21:55:09,delivered,11
28382,1999,1568,539,2023-01-05T22:10:35,delivered,8
28439,9701,5012,589,2023-01-05T22:17:57,delivered,4
28468,3106,5320,544,2023-01-05T22:31:03,delivered,4
28550,2456,3154,531,2023-01-05T22:33:04,delivered,1
28635,907,5244,235,2023-01-05T22:33:51,delivered,11
28709,4274,4417,221,2023-01-05T22:37:06,delivered,11
28762,5331,7908,586,2023-01-05T22:38:39,delivered,2
28789,4955,7093,539,2023-01-05T23:02:17,delivered,8
28871,885,4170,268,2023-01-05T23:09:24,delivered,11
28949,2577,5913,534,2023-01-05T23:15:21,delivered,1
29006,1500,2906,565,2023-01-05T23:17:37,delivered,13
29035,1964,2970,571,2023-01-05T23:20:52,delivered,8
29100,1665,3734,1159,2023-01-05T23:39:16,delivered,17
29142,1666,8197,591,2023-01-05T23:58:03,delivered,13
29201,2048,4648,565,2023-01-06T00:00:14,delivered,13
29239,209,2736,581,2023-01-06T00:01:51,delivered,18
29263,2128,8307,401,2023-01-06T00:13:40,delivered,12
29316,2968,3940,549,2023-01-06T00:28:46,delivered,8
29330,7006,3292,545,2023-01-06T00:49:49,delivered,14
29368,5306,4686,539,2023-01-06T01:07:26,delivered,8
29390,1236,2929,593,2023-01-06T01:21:16,delivered,16
29449,3476,4150,592,2023-01-06T01:28:20,delivered,1
29487,1572,4660,565,2023-01-06T01:34:23,delivered,13
29516,1573,8223,547,2023-01-06T01:35:11,delivered,13
29566,9065,5546,669,2023-01-06T01:40:13,delivered,5
29643,2132,642,594,2023-01-06T01:51:57,delivered,13
29708,4000,5612,231,2023-01-06T02:02:43,delivered,11
29717,2055,4174,565,2023-01-06T02:10:18,delivered,13
29806,2926,7359,235,2023-01-06T02:12:51,delivered,11
29838,3864,7433,542,2023-01-06T02:19:36,delivered,14
29861,2494,2806,534,2023-01-06T02:53:21,delivered,1
29938,6837,5993,557,2023-01-06T02:56:17,delivered,4
30021,2747,1213,559,2023-01-06T03:25:03,delivered,14
30066,854,4846,591,2023-01-06T03:31:06,delivered,13
30136,209,2396,539,2023-01-06T04:31:27,delivered,25
30197,6425,2396,539,2023-01-06T04:31:27,delivered,8
30285,24506,3884,549,2023-01-06T04:33:12,delivered,8
30305,2497,5000,230,2023-01-06T05:08:12,delivered,3
30386,1866,1123,168,2023-01-06T05:21:49,delivered,3
30459,2252,8071,584,2023-01-06T05:41:01,delivered,4
30478,1000,5572,593,2023-01-06T05:45:19,Failed,16
30538,4999,7861,169,2023-01-06T05:56:00,delivered,3
30554,1295,3905,547,2023-01-06T06:04:34,delivered,13
30623,1247,1124,168,2023-01-06T06:42:31,delivered,3
30691,3953,692,704,2023-01-06T07:16:36,delivered,11
30738,1291,5409,580,2023-01-06T07:49:23,delivered,4
30818,2678,5503,765,2023-01-06T08:19:04,delivered,11
30843,1985,3688,590,2023-01-06T09:27:39,delivered,2
30894,418,3108,550,2023-01-06T09:42:31,delivered,29
30927,5501,4990,550,2023-01-06T10:15:39,delivered,13
30961,1099,7664,218,2023-01-06T10:17:20,delivered,3
31017,2985,6053,400,2023-01-06T10:17:31,delivered,3
31031,2276,5843,553,2023-01-06T10:41:28,delivered,4
31068,12950,670,587,2023-01-06T10:54:05,delivered,8
31129,15759,3876,590,2023-01-06T10:54:46,delivered,14
31213,709,3876,590,2023-01-06T10:54:46,delivered,10
31304,566,5051,565,2023-01-06T11:00:09,delivered,24
31357,2566,5566,559,2023-01-06T11:02:28,delivered,14
31447,4581,4167,531,2023-01-06T11:08:47,delivered,1
31460,2037,3791,593,2023-01-06T11:13:56,delivered,13
31462,2989,7866,585,2023-01-06T11:27:48,delivered,21
31469,5211,3077,547,2023-01-06T11:35:33,delivered,13
31474,2309,3798,580,2023-01-06T11:40:01,delivered,4
31493,6604,3014,587,2023-01-06T11:46:13,Failed,8
31500,1420,3803,531,2023-01-06T11:52:29,delivered,1
31579,1359,6421,531,2023-01-06T12:10:33,delivered,1
31667,2939,4185,719,2023-01-06T12:56:59,delivered,11
31705,8101,2582,591,2023-01-06T13:00:45,delivered,13
31779,1593,3641,551,2023-01-06T13:15:35,delivered,4
31847,1382,2982,578,2023-01-06T13:16:34,delivered,4
31866,920,7387,567,2023-01-06T13:16:36,delivered,2
31958,3381,7869,590,2023-01-06T13:17:05,delivered,14
31992,2830,7935,1262,2023-01-06T13:17:22,delivered,7
32016,651,5992,565,2023-01-06T13:17:28,delivered,10
32017,2004,5053,536,2023-01-06T13:18:09,delivered,14
32026,2178,6513,743,2023-01-06T13:19:46,delivered,11
32101,838,3732,232,2023-01-06T13:19:48,delivered,11
32174,1743,4114,1199,2023-01-06T13:21:06,delivered,12
32270,3360,7250,586,2023-01-06T13:22:04,Failed,2
32300,806,5763,553,2023-01-06T13:22:56,delivered,4
32309,10574,4750,222,2023-01-06T13:23:53,delivered,11
32399,468,3530,591,2023-01-06T13:23:54,delivered,24
32477,757,4729,568,2023-01-06T13:24:15,delivered,4
32540,1357,8257,730,2023-01-06T13:25:25,delivered,5
32604,969,2979,301,2023-01-06T13:26:10,delivered,3
32636,2985,5460,602,2023-01-06T13:26:43,delivered,9
32729,900,5301,536,2023-01-06T13:27:01,delivered,14
32819,3380,5466,557,2023-01-06T13:28:27,Failed,4
32846,989,5055,569,2023-01-06T13:28:43,delivered,21
32853,1982,7787,273,2023-01-06T13:30:07,delivered,3
32869,8382,3903,865,2023-01-06T13:30:19,delivered,7
32913,418,3272,550,2023-01-06T13:31:16,delivered,29
33008,914,5424,169,2023-01-06T13:31:38,delivered,3
33040,2014,820,553,2023-01-06T13:31:53,cancelled,4
33109,1230,187,539,2023-01-06T13:31:59,delivered,8
33164,9003,3771,567,2023-01-06T13:32:07,delivered,2
33235,368,8241,547,2023-01-06T13:33:51,delivered,13
33275,3090,5995,551,2023-01-06T13:34:30,delivered,4
33284,1829,8017,584,2023-01-06T13:36:14,Failed,4
33306,560,2391,555,2023-01-06T13:36:19,delivered,14
33376,1050,5579,617,2023-01-06T13:37:28,delivered,12
33421,808,2789,548,2023-01-06T13:37:32,delivered,14
33455,3086,2789,548,2023-01-06T13:37:32,delivered,14
33538,298,3485,565,2023-01-06T13:37:37,delivered,29
33594,3639,4756,593,2023-01-06T13:38:34,delivered,13
33603,0,8332,591,2023-01-06T13:38:40,cancelled,26
33615,959,5228,584,2023-01-06T13:39:57,delivered,4
33653,2923,3145,588,2023-01-06T13:40:25,delivered,14
33750,7493,6559,586,2023-01-06T13:40:38,delivered,2
33822,1365,5383,582,2023-01-06T13:40:41,delivered,8
33885,3995,3965,763,2023-01-06T13:42:16,delivered,7
33949,896,7776,302,2023-01-06T13:42:27,delivered,3
33993,1650,5775,701,2023-01-06T13:43:01,delivered,7
34068,867,1847,591,2023-01-06T13:43:14,delivered,13
34114,976,4284,662,2023-01-06T13:43:53,delivered,12
34157,3104,2882,532,2023-01-06T13:43:54,delivered,2
34216,1914,3132,669,2023-01-06T13:45:12,delivered,5
34306,1183,2961,577,2023-01-06T13:45:25,delivered,10
34394,460,2961,577,2023-01-06T13:45:25,delivered,2
34474,2385,5985,538,2023-01-06T13:46:40,delivered,14
34530,826,2819,498,2023-01-06T13:46:57,cancelled,12
34630,915,5461,602,2023-01-06T13:47:20,delivered,9
34656,1390,6471,667,2023-01-06T13:47:36,delivered,5
34688,800,2962,590,2023-01-06T13:47:37,delivered,10
34753,925,2942,593,2023-01-06T13:49:06,delivered,13
34840,825,3551,302,2023-01-06T13:49:06,delivered,3
34849,2663,449,572,2023-01-06T13:49:45,delivered,14
34862,1000,6468,671,2023-01-06T13:50:46,delivered,9
34958,998,6271,555,2023-01-06T13:50:59,delivered,8
34998,869,5994,829,2023-01-06T13:51:04,delivered,19
35020,1361,4627,586,2023-01-06T13:51:55,delivered,2
35105,3118,3383,169,2023-01-06T13:52:23,delivered,3
35111,1518,3336,550,2023-01-06T13:52:51,delivered,21
35141,2904,7876,223,2023-01-06T13:52:58,delivered,11
35158,1161,7236,717,2023-01-06T13:53:56,delivered,11
35224,954,4922,576,2023-01-06T13:54:49,delivered,14
35318,1510,5686,585,2023-01-06T13:56:42,delivered,21
35413,2199,1408,555,2023-01-06T13:57:50,delivered,8
35492,1894,4302,768,2023-01-06T13:58:35,delivered,15
35525,1126,3036,542,2023-01-06T13:58:52,delivered,14
35618,1219,8327,497,2023-01-06T14:02:33,delivered,12
35640,920,3975,592,2023-01-06T14:02:44,delivered,24
35739,755,331,555,2023-01-06T14:02:50,delivered,10
35833,2045,940,543,2023-01-06T14:02:56,delivered,14
35876,806,5695,829,2023-01-06T14:03:36,delivered,19
35896,2632,7788,565,2023-01-06T14:04:13,delivered,13
35975,2044,6297,531,2023-01-06T14:05:46,delivered,1
35995,2795,7456,534,2023-01-06T14:05:54,delivered,1
36025,1223,7796,455,2023-01-06T14:06:08,delivered,7
36070,1640,5590,587,2023-01-06T14:06:27,delivered,8
36145,1009,3342,565,2023-01-06T14:07:07,delivered,1
36157,880,3137,729,2023-01-06T14:07:44,delivered,5
36207,855,3757,565,2023-01-06T14:10:08,delivered,13
36286,1300,8254,700,2023-01-06T14:10:25,delivered,5
36347,1145,3507,548,2023-01-06T14:10:28,delivered,10
36439,1250,2589,531,2023-01-06T14:10:51,Failed,24
36539,6805,6138,578,2023-01-06T14:11:36,delivered,4
36619,6112,4215,552,2023-01-06T14:12:46,delivered,14
36637,2084,4067,586,2023-01-06T14:13:33,delivered,2
36680,4005,2864,221,2023-01-06T14:13:56,delivered,11
36702,3052,732,555,2023-01-06T14:15:17,delivered,8
36712,186,3389,547,2023-01-06T14:15:19,delivered,29
36718,4163,4650,590,2023-01-06T14:15:19,delivered,14
36792,2244,7829,591,2023-01-06T14:16:35,delivered,13
36891,2549,571,546,2023-01-06T14:17:12,delivered,4
36906,865,5465,603,2023-01-06T14:17:18,Failed,9
36917,802,4201,555,2023-01-06T14:17:50,delivered,8
36960,2382,3775,592,2023-01-06T14:17:53,delivered,1
36996,1950,7490,552,2023-01-06T14:18:33,delivered,14
37087,2198,6352,578,2023-01-06T14:19:14,delivered,4
37129,1501,4858,669,2023-01-06T14:20:08,delivered,5
37171,2486,5382,582,2023-01-06T14:20:20,delivered,8
37207,3592,6108,576,2023-01-06T14:22:01,delivered,14
37290,1103,5451,309,2023-01-06T14:22:24,delivered,3
37386,1981,5604,617,2023-01-06T14:22:40,delivered,12
37410,3057,5745,1226,2023-01-06T14:22:49,delivered,12
37447,2945,5965,401,2023-01-06T14:23:48,delivered,12
37472,1135,4296,404,2023-01-06T14:24:06,cancelled,22
37515,2109,5058,569,2023-01-06T14:26:07,delivered,21
37551,4296,3340,565,2023-01-06T14:26:08,delivered,1
37590,4904,3066,542,2023-01-06T14:26:22,delivered,14
37604,774,5730,585,2023-01-06T14:26:45,delivered,16
37691,1594,5098,993,2023-01-06T14:26:51,delivered,17
37751,1495,6054,399,2023-01-06T14:27:19,delivered,3
37774,1348,2294,549,2023-01-06T14:27:34,delivered,8
37852,1754,5087,222,2023-01-06T14:27:37,delivered,11
37937,3432,3022,631,2023-01-06T14:27:47,delivered,12
38030,292,1964,539,2023-01-06T14:29:21,delivered,25
38073,2413,1122,168,2023-01-06T14:29:23,delivered,3
38127,3815,6420,531,2023-01-06T14:30:13,delivered,1
38189,1011,3831,317,2023-01-06T14:30:41,delivered,3
38207,4233,3999,535,2023-01-06T14:31:18,delivered,14
38225,2799,5164,543,2023-01-06T14:32:16,delivered,14
38244,2740,527,1195,2023-01-06T14:32:47,delivered,7
38273,2807,5187,441,2023-01-06T14:34:46,delivered,12
38330,1695,4488,541,2023-01-06T14:34:55,delivered,4
38409,1160,5132,715,2023-01-06T14:35:09,delivered,11
38495,2078,691,704,2023-01-06T14:35:19,delivered,11
38499,1706,4510,702,2023-01-06T14:37:50,delivered,13
38583,1257,4154,167,2023-01-06T14:38:32,delivered,3
38617,1942,7129,542,2023-01-06T14:38:59,delivered,14
38668,1172,5634,552,2023-01-06T14:40:22,delivered,14
38706,5535,4809,565,2023-01-06T14:41:33,delivered,13
38740,1909,4605,567,2023-01-06T14:41:47,delivered,2
38793,1284,5469,289,2023-01-06T14:43:07,delivered,9
38826,1295,3501,619,2023-01-06T14:43:53,delivered,15
38860,869,7289,576,2023-01-06T14:44:11,delivered,14
38942,2131,419,548,2023-01-06T14:44:54,delivered,10
39034,4647,419,548,2023-01-06T14:44:54,delivered,14
39123,4169,397,562,2023-01-06T14:45:26,delivered,14
39204,3063,6548,578,2023-01-06T14:45:36,delivered,4
39294,2665,798,702,2023-01-06T14:46:43,delivered,13
39320,2586,3069,543,2023-01-06T14:46:49,delivered,14
39409,833,5018,302,2023-01-06T14:47:28,delivered,3
39437,546,5573,539,2023-01-06T14:47:52,delivered,10
39452,1095,7125,584,2023-01-06T14:47:55,delivered,4
39526,2763,3606,629,2023-01-06T14:48:10,delivered,15
39582,1114,639,590,2023-01-06T14:48:23,delivered,14
39596,1366,2500,531,2023-01-06T14:48:38,delivered,1
39597,4995,3025,1260,2023-01-06T14:49:39,delivered,23
39642,830,6988,992,2023-01-06T14:51:18,cancelled,17
39712,2006,2855,539,2023-01-06T14:51:35,delivered,8
39728,2549,4404,590,2023-01-06T14:51:36,delivered,14
39760,3526,5894,1226,2023-01-06T14:52:25,delivered,12
39830,2163,5381,582,2023-01-06T14:52:39,delivered,8
39917,1119,447,272,2023-01-06T14:53:56,delivered,3
39951,4929,480,400,2023-01-06T14:54:21,delivered,3
39961,1265,7844,572,2023-01-06T14:54:58,delivered,14
39962,833,2754,445,2023-01-06T14:55:08,cancelled,1
40033,1872,3816,550,2023-01-06T14:55:11,delivered,21
40056,2401,5776,449,2023-01-06T14:56:21,delivered,7
40144,1529,3806,445,2023-01-06T14:57:35,delivered,1
40178,1040,7049,670,2023-01-06T14:58:30,cancelled,5
40271,2036,4513,549,2023-01-06T14:58:52,delivered,8
40309,2382,4489,541,2023-01-06T14:59:10,delivered,4
40381,2881,3800,555,2023-01-06T15:01:15,delivered,8
40408,1226,2985,595,2023-01-06T15:01:44,cancelled,3
40439,1784,4158,1091,2023-01-06T15:02:39,delivered,11
40531,1429,4330,669,2023-01-06T15:02:40,delivered,5
40586,984,5318,669,2023-01-06T15:02:41,delivered,5
40678,4903,3168,536,2023-01-06T15:03:26,delivered,14
40691,2468,4608,567,2023-01-06T15:03:58,delivered,2
40702,2958,1774,561,2023-01-06T15:05:06,delivered,4
40733,1739,6584,539,2023-01-06T15:06:25,delivered,8
40749,2918,5665,669,2023-01-06T15:06:45,delivered,5
40775,43,3433,591,2023-01-06T15:07:39,delivered,29
40783,1470,4485,547,2023-01-06T15:07:44,delivered,13
40835,907,7565,317,2023-01-06T15:09:26,delivered,3
40891,2775,1305,535,2023-01-06T15:10:13,delivered,14
40964,2902,4149,592,2023-01-06T15:10:20,delivered,1
41008,1300,4919,548,2023-01-06T15:10:22,delivered,14
41036,5134,4487,541,2023-01-06T15:11:48,delivered,4
41057,1110,1766,582,2023-01-06T15:12:07,delivered,14
41132,3636,4666,591,2023-01-06T15:12:10,Failed,13
41188,3410,3430,222,2023-01-06T15:12:33,delivered,11
41243,2132,3434,565,2023-01-06T15:12:39,delivered,13
41248,4473,5916,581,2023-01-06T15:12:55,delivered,2
41256,1814,4539,667,2023-01-06T15:14:18,delivered,5
41342,6114,5052,536,2023-01-06T15:14:29,delivered,14
41350,3734,4703,532,2023-01-06T15:15:36,delivered,2
41356,1300,3306,829,2023-01-06T15:15:37,delivered,19
41378,2363,4682,570,2023-01-06T15:16:17,delivered,2
41388,2160,8034,284,2023-01-06T15:16:56,delivered,3
41460,1929,738,555,2023-01-06T15:17:01,delivered,8
41483,819,6547,592,2023-01-06T15:17:07,delivered,1
41563,1707,954,449,2023-01-06T15:17:10,delivered,7
41625,1034,1050,581,2023-01-06T15:17:15,delivered,2
